----------------------------------------------------------------------------------Search Criteria:  Search in: Projects 		AdminIC: All; Project Number (split):1; DA; Fiscal Year: Active Projects ----------------------------------------------------------------------------------Project Title,Administering  IC,Application ID,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Organization Name,ARRA Indicator,FY,FY Total Cost ,FY Total Cost  (Sub Projects),
"ROBOTICS MAY HELP UNRAVEL THE BIOLOGICAL DETERMINANTS OF SUBSTANCE USE DISORDERS: STUDIES IN ZEBRAFISH",NIDA,"9335106",1R21DA042558-01A1,1,R21,DA,042558,01,A1,,"11145110","PORFIRI, MAURIZIO ",Not Applicable,"NEW YORK UNIVERSITY", ,2017,173125,
"NEW MODALITIES FOR THE TREATMENT OF PAIN AND DRUG ABUSE-ADMINISTRATIVE CORE",NIDA,"9073234",1P01DA041307-01,1,P01,DA,041307,01,,7816,"1864475","PORRECA, FRANK ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2017,,56928
"MULTIFUNCTIONAL OPIOID/CCK LIGANDS FOR PAIN AND ADDICTION",NIDA,"9073238",1P01DA041307-01,1,P01,DA,041307,01,,7820,"1864475","PORRECA, FRANK ",Not Applicable,"UNIVERSITY OF ARIZONA", ,2017,,173108
"NEW MODALITIES FOR THE TREATMENT OF PAIN AND DRUG ABUSE",NIDA,"9073233",1P01DA041307-01,1,P01,DA,041307,01,,,"1864475","PORRECA, FRANK  ","HRUBY, VICTOR J","UNIVERSITY OF ARIZONA", ,2017,537713,
"PRESCRIPTION DRUG COVERAGE; ACCESS TO OPIOIDS; AND DRUG ABUSE",NIDA,"9243903",1R21DA041653-01A1,1,R21,DA,041653,01,A1,,"10212999","POWELL, DAVID ",Not Applicable,"RAND CORPORATION", ,2017,288398,
"A CHURCH-BASED PREVENTION INTERVENTION FOR ADOLESCENTS WITH A DRUG ABUSING PARENT",NIDA,"9314105",1K01DA042134-01A1,1,K01,DA,042134,01,A1,,"11259662","POWELL, TERRINIEKA WILLIAMS",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,184248,
"EVALUATION OF TREATMENTS OF OPIOID AND COCAINE DEPENDENCE",NIDA,"9339203",1ZIADA000175-22,1,ZIA,DA,000175,22,,,"9414893","PRESTON, KENZIE ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,399701,
"QUANTIFYING EXPOSURE TO ILLICIT DRUGS & PSYCHOSOCIAL STRESS IN REAL TIME",NIDA,"9339207",1ZIADA000499-10,1,ZIA,DA,000499,10,,,"9414893","PRESTON, KENZIE ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,832710,
"PREVENTION OF RELAPSE IN ADDICTION",NIDA,"9339208",1ZIADA000536-10,1,ZIA,DA,000536,10,,,"9414893","PRESTON, KENZIE ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,399701,
"VARIATION IN THE USE OF OPIOID AGONIST TREATMENT IN HOSPITALS",NIDA,"9395373",1F30DA044700-01,1,F30,DA,044700,01,,,"12541168","PRIEST, KELSEY CAROLINE",Not Applicable,"OREGON HEALTH & SCIENCE UNIVERSITY", ,2017,42276,
"GABAPENTIN FOR BIPOLAR & CANNABIS USE DISORDERS: RELATION TO BRAIN GABA/GLUTAMATE",NIDA,"9456182",1R21DA043917-01A1,1,R21,DA,043917,01,A1,,"8730036","PRISCIANDARO, JAMES JOSEPH",Not Applicable,"MEDICAL UNIVERSITY OF SOUTH CAROLINA", ,2017,224250,
"SEROTONIN TRANSPORTER PHOSPHORYLATION IN THE BEHAVIORAL EFFECTS OF SALVINORIN A",NIDA,"9245169",1R21DA041673-01A1,1,R21,DA,041673,01,A1,,"6519161","RAMAMOORTHY, SAMMANDA ",Not Applicable,"VIRGINIA COMMONWEALTH UNIVERSITY", ,2017,231563,
"LINKAGE TO COMMUNITY-BASED HIV PRE-EXPOSURE PROPHYLAXSIS CARE AMONG AT RISK WOMEN UPON RELEASE FROM INCARCERATION",NIDA,"9410103",1R34DA045621-01,1,R34,DA,045621,01,,,"1902071","RAMSEY, SUSAN E ","CLABORN, KASEY R","RHODE ISLAND HOSPITAL", ,2017,261947,
"PREVENTION OF ADOLESCENT RISKY BEHAVIORS: NEURAL MARKERS OF INTERVENTION EFFECTS",NIDA,"9251573",1R01DA040966-01A1,1,R01,DA,040966,01,A1,,"1893464","RAO, UMA ",Not Applicable,"UNIVERSITY OF CALIFORNIA-IRVINE", ,2017,643934,
"PRESCRIPTION OPIATE; DRUG CUE PROCESSING NETWORK; AND NEURAL CONNECTIVITY",NIDA,"9372837",1R03DA044496-01,1,R03,DA,044496,01,,,"10017364","RAY, SUCHISMITA ",Not Applicable,"RUTGERS, THE STATE UNIV OF N.J.", ,2017,245924,
"ROLE OF EXOSOME EXTRACELLULAR VESICLES IN OPIATE ABUSE AND HIV NEUROPATHOGENESIS",NIDA,"9381466",1R01DA044498-01,1,R01,DA,044498,01,,,"8641543","RAYMOND, ANDREA DENISE",Not Applicable,"FLORIDA INTERNATIONAL UNIVERSITY", ,2017,212000,
"ADDRESSING OVERDOSE RISK AMONG RECENTLY INCARCERATED PEOPLE LIVING WITH HIV/AIDS",NIDA,"9349087",1R36DA043393-01A1,1,R36,DA,043393,01,A1,,"12551773","REED, MEGAN ",Not Applicable,"DREXEL UNIVERSITY", ,2017,53744,
"HUB AND SPOKE MODEL TO IMPROVE PHARMACOTHERAPY USE FOR OPIOID ADDICTION AND PROMOTE RECOVERY",NIDA,"9513139",1R21DA045851-01,1,R21,DA,045851,01,,,"8447816","REIF, SHARON ",Not Applicable,"BRANDEIS UNIVERSITY", ,2017,289785,
"A RANDOMIZED DOUBLE-BLIND CONTROLLED TRIAL OF CREATINE IN FEMALE METHAMPHETAMINE USERS",NIDA,"9250944",1R01DA043248-01,1,R01,DA,043248,01,,,"1877467","RENSHAW, PERRY FRANKLIN ","SUNG, YOUNG-HOON ","UNIVERSITY OF UTAH", ,2017,485786,
"2017 AMYGDALA FUNCTION IN EMOTION; COGNITION AND DISEASE GORDON RESEARCH CONFERENCE AND GORDON RESEARCH SEMINAR",NIDA,"9336087",1R13DA043296-01A1,1,R13,DA,043296,01,A1,,"14312630","RESSLER, KERRY J.",Not Applicable,"GORDON RESEARCH CONFERENCES", ,2017,10000,
"MESOLIMBIC MECHANISMS OF REINFORCEMENT",NIDA,"9332696",1F31DA042619-01A1,1,F31,DA,042619,01,A1,,"11556016","REYES, CINDY MARISOL",Not Applicable,"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC", ,2017,44044,
"WORKPLACE WELLNESS CLIMATE AND SUBSTANCE ABUSE PREVENTION IN SMALL BUSINESSES: A CLUSTER RANDOMIZED TRIAL AND PSYCHOMETRIC ANALYSIS",NIDA,"9316170",1R03DA042241-01A1,1,R03,DA,042241,01,A1,,"14277309","REYNOLDS, GARY SHAWN",Not Applicable,"ORGANIZATIONAL WELLNESS & LEARNING SYS", ,2017,65000,
"MEDICINAL CHEMISTRY OF DRUGS ACTING ON CENTRAL AND PERIPHERAL OPIOID RECEPTORS",NIDA,"9352046",1ZIADA000527-09,1,ZIA,DA,000527,09,,,"9693022","RICE, KENNER ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,1634194,
"MEDICINAL CHEMISTRY OF DRUGS ACTING ON CRH RECEPTORS",NIDA,"9352047",1ZIADA000528-09,1,ZIA,DA,000528,09,,,"9693022","RICE, KENNER ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,125707,
"MEDICINAL CHEMISTRY OF HALLUCINOGENIC DRUGS",NIDA,"9352048",1ZIADA000529-09,1,ZIA,DA,000529,09,,,"9693022","RICE, KENNER ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,125707,
"MEDICINAL CHEMISTRY OF DRUGS ACTING ON TOLL-LIKE RECEPTORS",NIDA,"9352049",1ZIADA000530-09,1,ZIA,DA,000530,09,,,"9693022","RICE, KENNER ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,251415,
"MEDICINAL CHEMISTRY IN THE STUDY OF ALCOHOL ABUSE",NIDA,"9352050",1ZIADA000531-09,1,ZIA,DA,000531,09,,,"9693022","RICE, KENNER ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,125707,
"MEDICINAL CHEMISTRY OF DRUGS ACTING ON BIOGENIC AMINE RECEPTORS",NIDA,"9352051",1ZIADA000532-09,1,ZIA,DA,000532,09,,,"9693022","RICE, KENNER ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,251415,
"EVALUATING THE IMPLEMENTATION AND IMPACT OF A NOVEL MEDICATION ASSISTED TREATMENT PROGRAM IN A UNIFIED JAIL AND PRISON SYSTEM",NIDA,"9372917",1R21DA044443-01,1,R21,DA,044443,01,,,"1888470","RICH, JOSIAH D",Not Applicable,"MIRIAM HOSPITAL", ,2017,215157,
"EXPLORATION OF MECHANISMS OF EFFECTS OF PRENATAL COCAINE EXPOSURE IN YOUNG ADULTS",NIDA,"9383248",1R21DA044555-01,1,R21,DA,044555,01,,,"1877481","RICHARDSON, GALE A. ","NARENDRAN, RAJESH ","UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2017,203851,
"CAREER DEVELOPMENT PROGRAM IN SUBSTANCE USE AND ADDICTION MEDICINE",NIDA,"9292940",1K12DA043490-01,1,K12,DA,043490,01,,,"1969292","RIGOTTI, NANCY A ","EVINS, A EDEN","MASSACHUSETTS GENERAL HOSPITAL", ,2017,508653,
"ADDICTION; GENDER AND ENDOCRINE DISRUPTORS",NIDA,"9333775",1R21DA042599-01A1,1,R21,DA,042599,01,A1,,"7921294","RISSMAN, EMILIE F. ","LYNCH, WENDY JEAN","NORTH CAROLINA STATE UNIVERSITY RALEIGH", ,2017,203397,
"INPUT-SPECIFIC REGULATION OF DOPAMINE NEURON ACTIVITY BY NICOTINE AND COCAINE",NIDA,"9316795",1R03DA041377-01A1,1,R03,DA,041377,01,A1,,"9630405","ROSEBERRY, AARON G",Not Applicable,"GEORGIA STATE UNIVERSITY", ,2017,73175,
"PACKAGING PRE-EXPOSURE PROPHYLAXIS (PREP) TO PREVENT HIV TRANSMISSION AMONG WOMEN WHO INJECT DRUGS",NIDA,"9410729",1R21DA043417-01A1,1,R21,DA,043417,01,A1,,"11491333","ROTH, ALEXIS MARIE",Not Applicable,"DREXEL UNIVERSITY", ,2017,247401,
"TOLERANCE AND PHYSICAL DEPENDENCE AFTER CHRONIC BENZODIAZEPINE TREATMENT",NIDA,"9350677",1R01DA043204-01A1,1,R01,DA,043204,01,A1,,"1865375","ROWLETT, JAMES K",Not Applicable,"UNIVERSITY OF MISSISSIPPI MED CTR", ,2017,497519,
"ROLE OF MICROBIAL DYSBIOSIS AND ALTERED METABOLOMICS IN THE CONTEXT OF OPIOID ABUSE AND ART IN HIV DISEASE PROGRESSION",NIDA,"9253611",1R01DA043252-01,1,R01,DA,043252,01,,,"1938024","ROY, SABITA ",Not Applicable,"UNIVERSITY OF MIAMI SCHOOL OF MEDICINE", ,2017,593000,
"MICROBIAL DYSBIOSIS AND TLR2 ACTIVATION CONTRIBUTE TO IMMUNE ACTIVATION; INFLAMMATION AND HIV PERSISTENCE IN THE CONTEXT OF OPIOID ABUSE DESPITE ART THERAPY",NIDA,"9389140",1R01DA044582-01,1,R01,DA,044582,01,,,"1938024","ROY, SABITA ",Not Applicable,"UNIVERSITY OF MIAMI SCHOOL OF MEDICINE", ,2017,537250,
"NICOTINIC RECEPTOR ACTIVISION AND BRAIN PROINFLAMMATORY RESPONSES IN HIV-1 TRANSGENIC RAT",NIDA,"9413718",1R01DA044908-01,1,R01,DA,044908,01,,,"6365633","ROYAL, WALTER ",Not Applicable,"UNIVERSITY OF MARYLAND BALTIMORE", ,2017,375350,
"DEVELOPMENT OF THE BUILDING EFFICACY FOR SUCCESSFUL TAPERING (BEST) PROGRAM",NIDA,"9340046",1R43DA040988-01A1,1,R43,DA,040988,01,A1,,"9696870","RUEHLMAN, LINDA SUE",Not Applicable,"GOALISTICS, LLC", ,2017,225473,
"THE IMPACT OF BODY WEIGHT AND DIET ON NICOTINE REINFORCEMENT IN RATS",NIDA,"9190569",1F31DA041785-01A1,1,F31,DA,041785,01,A1,,"11929536","RUPPRECHT, LAURA ELOISE",Not Applicable,"UNIVERSITY OF PITTSBURGH AT PITTSBURGH", ,2017,44044,
"MONOAMINE UPTAKE INHIBITION FOR COCAINE DEPENDENCE: A NOVEL DRUG COMBINATION",NIDA,"9212380",1R56DA041201-01,1,R56,DA,041201,01,,,"1888410","RUSH, CRAIG R",Not Applicable,"UNIVERSITY OF KENTUCKY", ,2016,532269,
"CLEAN INDOOR AIR LAWS; CIGARETTE TAXES; AND USE OF SMOKING CESSATION TREATMENTS",NIDA,"9210233",1R01DA042738-01,1,R01,DA,042738,01,,,"11212319","RUTKOW, HELAINE  ","MOJTABAI, RAMIN ","JOHNS HOPKINS UNIVERSITY", ,2017,367407,
"AN EVALUATION OF STATE LAWS INTENDED TO CURB HIGH-RISK OPIOID PRESCRIBING",NIDA,"9421929",1R01DA044987-01,1,R01,DA,044987,01,,,"11212319","RUTKOW, HELAINE  ","MCGINTY, EMMA ELIZABETH","JOHNS HOPKINS UNIVERSITY", ,2017,365893,
"TIM PROJECT NIDA P30 CENTER",NIDA,"9360451",1P30DA044223-01,1,P30,DA,044223,01,,6401,"9752750","SABA, LAURA MAREN",Not Applicable,"UNIVERSITY OF TENNESSEE HEALTH SCI CTR", ,2017,,345179
"A PRELIMINARY INVESTIGATION OF PRE-FRONTAL REPETITIVE TRANSCRANIAL MAGNETIC STIMULATION (RTMS) FOR THE TREATMENT OF CANNABIS USE DISORDER",NIDA,"9295291",1K23DA043628-01,1,K23,DA,043628,01,,,"14184474","SAHLEM, GREGORY ",Not Applicable,"MEDICAL UNIVERSITY OF SOUTH CAROLINA", ,2017,199950,
"IMPROVING ACCESS AND QUALITY OF CARE FOR MEDICAID-ELIGIBLE ADULTS WITH OPIOID USE DISORDER",NIDA,"9314718",1K01DA042139-01A1,1,K01,DA,042139,01,A1,,"9226885","SALONER, BRENDAN K",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,183545,
"LINKING RUSSIAN NARCOLOGY AND HIV CARE TO ENHANCE TREATMENT; RETENTION AND OUTCOMES PART II",NIDA,"9481164",1R01DA045547-01,1,R01,DA,045547,01,,,"1873784","SAMET, JEFFREY H.",Not Applicable,"BOSTON MEDICAL CENTER", ,2017,796926,
"IMAGING DOPAMINE RECEPTOR ADAPTATIONS AND SIGNALING PATHWAYS WITH COMBINED PET/FMRI",NIDA,"9295312",1K99DA043629-01,1,K99,DA,043629,01,,,"11697289","SANDER, CHRISTIN Y.",Not Applicable,"MASSACHUSETTS GENERAL HOSPITAL", ,2017,186192,
"TREATMENT WITH LORCASERIN FOR COCAINE USE - THE TLC STUDY",NIDA,"9245257",1R34DA042161-01A1,1,R34,DA,042161,01,A1,,"11266130","SANTOS, GLENN-MILO ",Not Applicable,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO", ,2017,116683,
"MIDBRAIN CELLULAR AND CIRCUIT DYNAMICS OF COCAINE SEEKING",NIDA,"9223100",1K99DA042895-01,1,K99,DA,042895,01,,,"9257498","SAUNDERS, BENJAMIN THOMAS",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,138912,
"GENE-SPECIFIC EPIGENETIC MODIFICATIONS IN COCAINE-INDUCED PLASTICITY",NIDA,"9258684",1F31DA042514-01A1,1,F31,DA,042514,01,A1,,"14183318","SAVELL, KATHERINE ELIZABETH",Not Applicable,"UNIVERSITY OF ALABAMA AT BIRMINGHAM", ,2017,37044,
"(EPI)GENETIC RISK ARCHITECTURES IN OPIOID DEPENDENT BRAIN",NIDA,"9472160",1R01DA043980-01A1,1,R01,DA,043980,01,A1,,"8644906","SCACHERI, PETER CHRISTOPHER ","AKBARIAN, SCHAHRAM ;JOHNSON, ERIC O","CASE WESTERN RESERVE UNIVERSITY", ,2017,1094363,
"DETECTION OF DRUGS OF ABUSE IN ALTERNATIVE BIOLOGICAL FLUIDS AND TISSUES",NIDA,"9352033",1ZIADA000412-19,1,ZIA,DA,000412,19,,,"9692985","SCHEIDWEILER, KARL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,333084,
"PHARMACOKINETICS AND PHARMACODYNAMICS OF SMOKED DRUGS OF ABUSE",NIDA,"9352034",1ZIADA000413-19,1,ZIA,DA,000413,19,,,"9692985","SCHEIDWEILER, KARL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,499626,
"PHARMACOKINETICS AND PHARMACODYNAMICS OF DRUGS OF ABUSE",NIDA,"9352035",1ZIADA000414-19,1,ZIA,DA,000414,19,,,"9692985","SCHEIDWEILER, KARL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,299775,
"MONITORING IN UTERO DRUG EXPOSURE",NIDA,"9352037",1ZIADA000433-17,1,ZIA,DA,000433,17,,,"9692985","SCHEIDWEILER, KARL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,166542,
"DESIGNER DRUGS: THE EMERGING FACE OF DRUG ABUSE",NIDA,"9352064",1ZIADA000598-03,1,ZIA,DA,000598,03,,,"9692985","SCHEIDWEILER, KARL ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,399701,
"ECOLOGICAL MOMENTARY ASSESSMENT OF MECHANISMS RELATED TO COLLEGE STUDENTPRESCRIPTION STIMULANT MISUSE",NIDA,"9242889",1R03DA041584-01A1,1,R03,DA,041584,01,A1,,"9754106","SCHEPIS, TY STEPHEN",Not Applicable,"TEXAS STATE UNIVERSITY", ,2017,72933,
"NONMEDICAL PRESCRIPTION DRUG MISUSE AMONG US OLDER ADULTS: SUBTYPES;MOTIVES; AND DIVERSION SOURCES",NIDA,"9309497",1R01DA042146-01A1,1,R01,DA,042146,01,A1,,"9754106","SCHEPIS, TY STEPHEN",Not Applicable,"TEXAS STATE UNIVERSITY", ,2017,143781,
"PRESCRIPTION DRUG MISUSE CHARACTERISTICS IN ADOLESCENTS AND YOUNG ADULTS: INFLUENCE OF SCHOOL ENROLLMENT",NIDA,"9286192",1R01DA043691-01,1,R01,DA,043691,01,,,"9754106","SCHEPIS, TY STEPHEN",Not Applicable,"TEXAS STATE UNIVERSITY", ,2017,206810,
"IDENTIFICATION OF CELLS AND SIGNALING MECHANISMS UNDERLYING OPIOID ANALGESIA AND SIDE EFFECTS",NIDA,"9368106",1R01DA044481-01,1,R01,DA,044481,01,,,"10596371","SCHERRER, GREGORY ",Not Applicable,"STANFORD UNIVERSITY", ,2017,362636,
"ENHANCING THE DELIVERY OF TOBACCO TREATMENT DURING PREGNANCY AND POSTPARTUM THROUGH SYSTEMS-CHANGE",NIDA,"9314819",1K01DA040745-01A1,1,K01,DA,040745,01,A1,,"12054840","SCHEUERMANN, TANEISHA SHANI",Not Applicable,"UNIVERSITY OF KANSAS MEDICAL CENTER", ,2017,154300,
"DEVELOP TECHNOLOGY PLATFORM TO TRANSFORM THE DIAGNOSING; MONITORING AND TREATING OF OPIOID USE DISORDERS",NIDA,"9410344",1R41DA044905-01,1,R41,DA,044905,01,,,"14872823","SCHMIDLE, PATRIK ",Not Applicable,"MENTOR ON THE GO, LLC", ,2017,235848,
"GENE-ENVIRONMENT INTERACTIONS IN COCCAINE USE DISORDER: COLLABORATIVE CASE-CONTROL INITIATIVE IN COCCAINE ADDICTION",NIDA,"9409348",1R01DA044859-01,1,R01,DA,044859,01,,,"1881061","SCHMITZ, JOY MARIE ","GRASSI-OLIVEIRA, RODRIGO ;WALSS-BASS, CONSUELO ","UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON", ,2017,616475,
"ASSOCIATIVE LEARNING; DECISION-MAKING; AND ADDICTION",NIDA,"9339213",1ZIADA000587-05,1,ZIA,DA,000587,05,,,"11592808","SCHOENBAUM, GEOFFREY ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,3285849,
"COGNITIVE RECOVERY WITH CANNABIS ABSTINENCE AMONG HIGH SCHOOL-AGED ADOLESCENTS",NIDA,"9222218",1K23DA042946-01,1,K23,DA,042946,01,,,"10711105","SCHUSTER, RANDI MELISSA",Not Applicable,"MASSACHUSETTS GENERAL HOSPITAL", ,2017,200560,
"IMMUNOPHARMACOTHERAPY FOR HEROIN ADDICTION",NIDA,"9325744",1F31DA043921-01,1,F31,DA,043921,01,,,"14340356","SCHWIENTECK, KATHRYN ",Not Applicable,"VIRGINIA COMMONWEALTH UNIVERSITY", ,2017,35782,
"RECOVERY INITIATION AND MANAGEMENT AFTER OVERDOSE (RIMO) EXPERIMENT",NIDA,"9511074",1R21DA045774-01,1,R21,DA,045774,01,,,"8312016","SCOTT, CHRISTY K",Not Applicable,"CHESTNUT HEALTH SYSTEMS, INC.", ,2017,238853,
"INFLUENCE OF DRUGS OF ABUSE ON INHIBITORY CIRCUITS IN THE STRIATUM",NIDA,"9396386",1F32DA044691-01,1,F32,DA,044691,01,,,"11240703","SCUDDER, SAMANTHA LYNN",Not Applicable,"NEW YORK UNIVERSITY", ,2017,56694,
"DEVELOPMENT AND EVALUATION OF VIDEO-BASED DIRECTLY OBSERVED THERAPY FOR OFFICE-BASED TREATMENT OF OPIOID USE DISORDERS WITH BUPRENORPHINE",NIDA,"9344714",1R44DA044053-01,1,R44,DA,044053,01,,,"12219029","SEIGUER, SEBASTIAN  ","TSUI, JUDITH ","EMOCHA MOBILE HEALTH, INC.", ,2017,224978,
"ROLE OF EXTINCTION IN CIRCUIT-SPECIFIC MODULATION OF MOTIVATION AND MOOD IN COCAINE ADDICTION",NIDA,"9238093",1R01DA041390-01A1,1,R01,DA,041390,01,A1,,"1877436","SELF, DAVID W",Not Applicable,"UT SOUTHWESTERN MEDICAL CENTER", ,2017,364500,
"SAM PROJECT NIDA P30 CENTER",NIDA,"9360450",1P30DA044223-01,1,P30,DA,044223,01,,6400,"8451163","SEN, SAUNAK ",Not Applicable,"UNIVERSITY OF TENNESSEE HEALTH SCI CTR", ,2017,,342069
"CONTROL OF BEHAVIOR BY DRUG INJECTIONS",NIDA,"9339200",1ZIADA000001-32,1,ZIA,DA,000001,32,,,"1972860","SHAHAM, YAVIN ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,763376,
"DRUGS ON LEARNED & SPONTANEOUS BEHAVIOR OF EXPERIMENTAL ANIMALS",NIDA,"9339201",1ZIADA000003-31,1,ZIA,DA,000003,31,,,"1972860","SHAHAM, YAVIN ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,429399,
"NEUROBIOLOGY OF RELAPSE TO OPIATE AND PSYCHOSTIMULANT DRUGS",NIDA,"9339204",1ZIADA000434-17,1,ZIA,DA,000434,17,,,"1972860","SHAHAM, YAVIN ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,1192775,
"ABUSE-RELATED EFFECTS OF INHALANT DUSTERS",NIDA,"9315455",1R21DA042181-01A1,1,R21,DA,042181,01,A1,,"1892696","SHELTON, KEITH L",Not Applicable,"VIRGINIA COMMONWEALTH UNIVERSITY", ,2017,232500,
"DEVELOPING A PREP ADHERENCE INTERVENTION TARGETING AT-RISK AND SUBSTANCE USING WOMEN",NIDA,"9405193",1R34DA045619-01,1,R34,DA,045619,01,,,"2087532","SHERMAN, SUSAN GAIL",Not Applicable,"JOHNS HOPKINS UNIVERSITY", ,2017,245250,
"A METHOD TO INCREASE BUPRENORPHINE TREATMENT CAPACITY AND EFFECTIVENESS",NIDA,"9202661",1R42DA041941-01A1,1,R42,DA,041941,01,A1,,"14240660","SHI, JULIA  ","LISS, ROSALYN ","CBT4CBT, LLC", ,2016,293694,
"STRUCTURAL BASIS FOR THE FUNCTIONS OF DOPAMINE RECEPTORS AND TRANSPORTER",NIDA,"9344084",1ZIADA000606-02,1,ZIA,DA,000606,02,,,"14282522","SHI, LEI ",Not Applicable,"NATIONAL INSTITUTE ON DRUG ABUSE", ,2016,1541058,
"NEIGHBORHOOD PHYSICAL; ECONOMIC; AND SOCIOECONOMIC ENVIRONMENT IN RELATION TO MARIJUANA USE AND DISORDER",NIDA,"9260679",1R01DA042290-01A1,1,R01,DA,042290,01,A1,,"11931275","SHI, YUYAN ",Not Applicable,"UNIVERSITY OF CALIFORNIA SAN DIEGO", ,2017,590927,
"THE EFFECTS OF A STANDARDIZED RESEARCH E-CIGARETTE ON THE HUMAN LUNG: A CLINICAL TRIAL WITH BRONCHOSCOPIC BIOMARKERS",NIDA,"9476111",1U01DA045530-01,1,U01,DA,045530,01,,,"2789199","SHIELDS, PETER G. ","WEWERS, MARK DAMIAN","OHIO STATE UNIVERSITY", ,2017,636884,
"BIOBEHAVIORAL MECHANISMS UNDERLYING IMPROVING SLEEP TO REDUCE RISK FOR SUBSTANCE USE DISORDER",NIDA,"9396143",1F31DA044689-01,1,F31,DA,044689,01,,,"14813037","SHORT, NICOLE ",Not Applicable,"FLORIDA STATE UNIVERSITY", ,2017,35891,
"FUNCTIONAL IDENTIFICATION OF NEW MECHANISMS OF NEUROTOXICITY INDUCED BY HIV AND DRUGS OF ABUSE",NIDA,"9348883",1R03DA043428-01A1,1,R03,DA,043428,01,A1,,"8174458","SHTUTMAN, MICHAEL ",Not Applicable,"UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA", ,2017,146500,
"INTERIM BUPRENORPHINE TREATMENT TO BRIDGE WAITLIST DELAYS: STAGE II EVALUATION",NIDA,"9216519",1R01DA042790-01,1,R01,DA,042790,01,,,"2087376","SIGMON, STACEY C",Not Applicable,"UNIVERSITY OF VERMONT & ST AGRIC COLLEGE", ,2017,751483,
"CONSEQUENCES OF MARIJUANA USE ON INFLAMMATORY PATHWAYS IN HIV-INFECTED YOUTH",NIDA,"9388778",1U01DA044571-01,1,U01,DA,044571,01,,,"2501308","SLEASMAN, JOHN W",Not Applicable,"DUKE UNIVERSITY", ,2017,567044,
"BIASED AGONISM AT NEUROTENSIN RECEPTOR 1 FOR THE TREATMENT OF METHAMPHETAMINE ADDICTION",NIDA,"9327777",1F32DA043931-01,1,F32,DA,043931,01,,,"11642158","SLOSKY, LAUREN M",Not Applicable,"DUKE UNIVERSITY", ,2017,56694,
"AN ETHNO-EPIDEMIOLOGICAL STUDY TO ADVANCE HIV PREVENTION AND TREATMENT FOR PWUD",NIDA,"9270446",1R01DA043408-01,1,R01,DA,043408,01,,,"12355174","SMALL, WILL  ","MCNEIL, RYAN ","SIMON FRASER UNIVERSITY", ,2017,325817,
"ROLE OF MICRORNA-212 IN STRIATAL PLASTICITY UNDERLYING COCAINE ADDICTION",NIDA,"9257947",1F32DA043315-01,1,F32,DA,043315,01,,,"10887027","SMITH, ALEXANDER WANLESS",Not Applicable,"ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI", ,2017,56694,
"MINDFULNESS MOBILE APP TO REDUCE ADOLESCENT SUBSTANCE USE",NIDA,"9256157",1R43DA043288-01,1,R43,DA,043288,01,,,"7747901","SMITH, DANA K",Not Applicable,"OREGON RES BEHAVIORAL INTERVENTION STRAT", ,2017,224985,
"FACILITATING LOWER OPIOID AMOUNTS THROUGH TAPERING",NIDA,"9312061",1R01DA042124-01A1,1,R01,DA,042124,01,A1,,"1949555","SMITH, DAVID H",Not Applicable,"KAISER FOUNDATION RESEARCH INSTITUTE", ,2017,381922,
